price,location,brand,type,year,mileage
379000000,Kebayoran Baru,Toyota,Fortuner,2018,65.000-70.000
101500000,Cibubur,Nissan,Serena,2010,190.000-195.000
230500000,Grogol Petamburan,Kia,Sonet,2021,35.000-40.000
355000000,Kemayoran,Toyota,Voxy,2018,105.000-110.000
495000000,Tanjung Barat,Land,Rover Range Rover Evoque,2012,10.000-15.000
295000000,Menteng,Honda,CR-V,2018,75.000-80.000
212000000,Cilangkap,Toyota,Yaris,2020,40.000-45.000
212000000,Tanjung Barat,Toyota,Yaris,2020,40.000-45.000
212000000,Jatinegara,Toyota,Yaris,2020,40.000-45.000
212000000,Ciracas,Toyota,Yaris,2020,40.000-45.000
212000000,Cakung,Toyota,Yaris,2020,40.000-45.000
212000000,Pasar Minggu,Toyota,Yaris,2020,40.000-45.000
212000000,Kebayoran Lama,Toyota,Yaris,2020,40.000-45.000
212000000,Taman Sari,Toyota,Yaris,2020,40.000-45.000
212000000,Grogol Petamburan,Toyota,Yaris,2020,40.000-45.000
212000000,Cengkareng,Toyota,Yaris,2020,40.000-45.000
775000000,Kebayoran Baru,Mercedes-Benz,E400,2014,5.000-10.000
208500000,Pesanggrahan,Toyota,Rush,2020,45.000-50.000
184000000,Pekayon,Mitsubishi,Xpander,2019,55.000-60.000
165500000,Cakung,Suzuki,Ertiga,2019,70.000-75.000
133500000,Pantai Indah Kapuk,Suzuki,Ertiga,2017,60.000-65.000
149000000,Kelapa Gading,Daihatsu,Ayla,2023,5.000
120000000,Cakung,Honda,Brio,2016,70.000-75.000
205000000,Pademangan,Daihatsu,Xenia,2022,5.000
305000000,Pulo Gadung,Honda,CR-V,2017,90.000-95.000
127999999,Pesanggrahan,Honda,Accord,2011,185.000-190.000
140000000,Kelapa Gading,Honda,Freed,2013,115.000-120.000
210000000,Setia Budi,Nissan,X-Trail,2017,120.000-125.000
147000000,Kebayoran Baru,Toyota,Fortuner,2007,160.000-165.000
220000000,Cempaka Putih,Toyota,Lain-lain,2021,40.000-45.000
152000000,Cibubur,Honda,Brio,2018,45.000-50.000
149000000,Kalideres,Daihatsu,Ayla,2023,5.000
350000000,Pekayon,Honda,CR-V,2017,95.000-100.000
172000000,Makasar,Daihatsu,Terios,2019,60.000-65.000
89000000,Kelapa Gading,Nissan,Teana,2007,135.000-140.000
117000000,Cilandak,Toyota,Calya,2019,70.000-75.000
166000000,Tebet,Toyota,Kijang Innova,2014,105.000-110.000
350000000,Cilincing,Honda,CR-V,2017,95.000-100.000
350000000,Duren Sawit,Honda,CR-V,2017,95.000-100.000
350000000,Cakung,Honda,CR-V,2017,95.000-100.000
350000000,Tebet,Honda,CR-V,2017,95.000-100.000
350000000,Pancoran,Honda,CR-V,2017,95.000-100.000
350000000,Jagakarsa,Honda,CR-V,2017,95.000-100.000
350000000,Cempaka Putih,Honda,CR-V,2017,95.000-100.000
350000000,Kalideres,Honda,CR-V,2017,95.000-100.000
350000000,Grogol Petamburan,Honda,CR-V,2017,95.000-100.000
350000000,Cengkareng,Honda,CR-V,2017,95.000-100.000
212000000,Tambora,Toyota,Raize,2022,15.000-20.000
725000000,Pasar Minggu,Toyota,Vellfire,2016,45.000-50.000
